Type;MP;Beta
naive;0.2;7,78507616753582e-01
naive;0.2;6,62962879040939e-01
naive;0.2;1,68521258041091e-01
naive;0.2;4,39302595729584e-01
naive;0.2;3,50616433780806e-01
naive;0.2;9,02492011208130e-01
naive;0.2;4,07099932437816e-01
naive;0.2;4,13682118970802e-01
naive;0.2;6,26106814237453e-01
naive;0.2;4,68173669923084e-01
naive;0.2;6,46178384963461e-01
naive;0.2;2,57065447087534e-01
naive;0.2;2,42115524495705e-01
naive;0.2;4,02988498784930e-01
naive;0.2;4,27144071474789e-01
naive;0.2;3,91124200877573e-01
naive;0.2;-1,65898379675136e-02
naive;0.2;8,52525420592397e-01
naive;0.2;4,90457457868338e-01
naive;0.2;5,53830714384988e-01
naive;0.2;2,91858630528802e-01
naive;0.2;3,74058329222914e-01
naive;0.2;3,78604725241941e-01
naive;0.2;7,42409110846902e-01
naive;0.2;7,67728816557540e-01
naive;0.2;5,78658132400147e-01
naive;0.2;2,75195350715521e-01
naive;0.2;2,84636548481125e-01
naive;0.2;2,41784191300646e-01
naive;0.2;2,89764214425492e-01
naive;0.2;6,52586185600145e-01
naive;0.2;2,09737425876632e-01
naive;0.2;5,21281875616817e-01
naive;0.2;3,76873110574779e-01
naive;0.2;3,45332559455183e-01
naive;0.2;6,10335417813494e-01
naive;0.2;4,93786821776887e-01
naive;0.2;8,41016345269827e-02
naive;0.2;8,04965823125102e-01
naive;0.2;7,33253823857773e-01
naive;0.2;5,60639164285361e-01
naive;0.2;5,49788573815994e-01
naive;0.2;5,49031018365725e-01
naive;0.2;3,83835861198056e-01
naive;0.2;8,57415052670127e-01
naive;0.2;8,02681755156417e-01
naive;0.2;4,86675441961764e-01
naive;0.2;2,94751110964495e-01
naive;0.2;3,99672865219272e-01
naive;0.2;1,84015929766208e-01
naive;0.2;4,85356907069831e-01
naive;0.2;6,44241162935934e-01
naive;0.2;7,41787568698488e-01
naive;0.2;3,96236943323388e-01
naive;0.2;9,42932351075131e-01
naive;0.2;1,93661254524060e-01
naive;0.2;1,30909039539121e-01
naive;0.2;4,74258404130342e-01
naive;0.2;5,05195620665786e-01
naive;0.2;4,25406192423289e-01
naive;0.2;3,69326790167253e-01
naive;0.2;3,37934458816307e-01
naive;0.2;4,19954761140834e-01
naive;0.2;4,32756787888209e-01
naive;0.2;5,82823460438670e-01
naive;0.2;7,26790138124665e-01
naive;0.2;6,30984467717774e-01
naive;0.2;5,31489129023352e-01
naive;0.2;6,36388733454890e-01
naive;0.2;4,26101342467189e-01
naive;0.2;8,18889541144138e-01
naive;0.2;5,39100525455203e-01
naive;0.2;5,75732295195228e-01
naive;0.2;5,61189721347573e-01
naive;0.2;5,83288680808838e-01
naive;0.2;6,85230054610298e-01
naive;0.2;3,44591144524331e-01
naive;0.2;3,98245648567660e-01
naive;0.2;7,08598318149429e-01
naive;0.2;3,17548582104926e-01
naive;0.2;1,34462783665592e-01
naive;0.2;3,34180762209262e-01
naive;0.2;-4,40582260189633e-02
naive;0.2;2,11876727790985e-01
naive;0.2;2,13210285460005e-01
naive;0.2;1,93403361339269e-01
naive;0.2;4,15142578153558e-01
naive;0.2;2,29148029934670e-01
naive;0.2;1,16091758707590e+00
naive;0.2;8,67268533897185e-01
naive;0.2;4,61194298840543e-01
naive;0.2;-6,79988184025011e-02
naive;0.2;3,19679004491743e-01
naive;0.2;5,52709624488216e-02
naive;0.2;1,35001635172386e-02
naive;0.2;5,64921572908918e-01
naive;0.2;4,30909643950003e-01
naive;0.2;7,63897580715093e-01
naive;0.2;3,22969867867725e-01
naive;0.2;1,82043342288647e-01
naive;0.2;3,59550911838643e-01
naive;0.2;4,87908038890744e-01
naive;0.2;8,22942921053728e-01
naive;0.2;6,12692804866894e-01
naive;0.2;5,63138663974154e-01
naive;0.2;5,39888828786101e-01
naive;0.2;2,19388379561503e-01
naive;0.2;4,25170564610977e-01
naive;0.2;5,42485166172851e-01
naive;0.2;1,06877920179090e+00
naive;0.2;7,94744489889940e-01
naive;0.2;3,86080358690388e-01
naive;0.2;4,09936653059123e-01
naive;0.2;7,40167245030111e-01
naive;0.2;9,13506263669640e-01
naive;0.2;6,35256713278688e-01
naive;0.2;3,27553515903900e-01
naive;0.2;4,15566462871145e-01
naive;0.2;2,01003260068701e-01
naive;0.2;5,55571112119330e-01
naive;0.2;5,98773297292033e-01
naive;0.2;7,94072553123774e-01
naive;0.2;5,56845263900852e-01
naive;0.2;4,41599627526916e-01
naive;0.2;2,82893632681649e-01
naive;0.2;5,80291847206306e-01
naive;0.2;4,69952316447284e-01
naive;0.2;2,68994105409761e-01
naive;0.2;2,73175605843213e-01
naive;0.2;4,24049359975967e-01
naive;0.2;3,45485279815462e-01
naive;0.2;5,06561662485490e-01
naive;0.2;2,54760262227513e-01
naive;0.2;4,56867697361554e-01
naive;0.2;9,91090422924083e-01
naive;0.2;4,12198156161242e-01
naive;0.2;2,35804251354410e-01
naive;0.2;5,38930229211857e-01
naive;0.2;5,58250710813810e-01
naive;0.2;4,09081789583614e-01
naive;0.2;7,96780957773202e-01
naive;0.2;6,47731798743089e-01
naive;0.2;5,06391415482831e-01
naive;0.2;7,89088282771630e-01
naive;0.2;5,15584848638082e-01
naive;0.2;7,01071969423963e-01
naive;0.2;4,52763458305327e-01
naive;0.2;5,10489188531485e-01
naive;0.2;5,67409964804514e-01
naive;0.2;7,03505399815999e-01
naive;0.2;6,63485452946155e-03
naive;0.2;8,32885297024107e-01
naive;0.2;5,17737840885272e-01
naive;0.2;3,43234877186017e-01
naive;0.2;5,86930900951061e-01
naive;0.2;1,10669335169877e-01
naive;0.2;4,37923324208618e-01
naive;0.2;-2,64669737914882e-01
naive;0.2;7,18786375075571e-02
naive;0.2;7,98149456051699e-01
naive;0.2;8,73952264847381e-01
naive;0.2;6,66562640227260e-01
naive;0.2;1,16729120090592e+00
naive;0.2;6,28277438732462e-01
naive;0.2;4,32612088651940e-01
naive;0.2;5,46631131901646e-01
naive;0.2;7,72697543236648e-01
naive;0.2;7,48658093262718e-01
naive;0.2;6,54144120210404e-01
naive;0.2;4,17648943964882e-01
naive;0.2;8,56245923860872e-01
naive;0.2;2,00883184389597e-01
naive;0.2;3,94129692395372e-01
naive;0.2;-3,04841022467053e-03
naive;0.2;3,94017333832025e-01
naive;0.2;5,78490100194744e-01
naive;0.2;8,07794577171826e-01
naive;0.2;4,10329229776512e-01
naive;0.2;6,41177522527275e-01
naive;0.2;3,40222533174807e-01
naive;0.2;2,42627438602342e-01
naive;0.2;7,27998344043101e-01
naive;0.2;5,89027051068778e-01
naive;0.2;3,72856959390639e-01
naive;0.2;1,38053032867029e-01
naive;0.2;2,20699955649928e-01
naive;0.2;1,68166962600839e-01
naive;0.2;2,15256184536640e-01
naive;0.2;4,37323962592117e-01
naive;0.2;5,24964584476367e-01
naive;0.2;2,95367019319231e-01
naive;0.2;5,28404413865899e-02
naive;0.2;6,08385138736032e-01
naive;0.2;3,46026299272330e-03
naive;0.2;6,14918399206459e-01
naive;0.2;6,34530442071327e-01
naive;0.2;6,00638479661747e-01
naive;0.2;2,17493195403769e-01
naive;0.2;6,67756707102293e-01
naive;0.2;2,34174751059770e-01
naive;0.2;5,81788979196141e-01
naive;0.2;8,07769124053720e-01
naive;0.2;5,71231451256144e-01
naive;0.2;4,60462102515958e-01
naive;0.2;2,34022019960200e-01
naive;0.2;2,20130260275827e-01
naive;0.2;5,49972717116494e-01
naive;0.2;6,55355968752931e-01
naive;0.2;3,94703742931125e-01
naive;0.2;7,25450726861643e-01
naive;0.2;5,74827756563952e-01
naive;0.2;4,66421630367730e-01
naive;0.2;3,99630095730712e-01
naive;0.2;7,49512617820835e-01
naive;0.2;4,01869671582380e-01
naive;0.2;5,32787416229493e-01
naive;0.2;6,52097830460509e-01
naive;0.2;1,93599474959864e-01
naive;0.2;4,08188754946282e-01
naive;0.2;7,77097631227372e-02
naive;0.2;7,40009832961988e-01
naive;0.2;2,62230752904462e-01
naive;0.2;4,63317416073218e-01
naive;0.2;6,54255091253211e-01
naive;0.2;4,39991415889243e-01
naive;0.2;4,65822522515338e-01
naive;0.2;4,51463611505009e-01
naive;0.2;5,32248081563349e-01
naive;0.2;5,44267355309201e-01
naive;0.2;2,15584837422388e-01
naive;0.2;6,46114321061673e-01
naive;0.2;6,61008347703765e-01
naive;0.2;7,15076615333866e-01
naive;0.2;1,22819074726872e-01
naive;0.2;8,76962814010456e-01
naive;0.2;4,59709763261202e-01
naive;0.2;4,37253221080231e-01
naive;0.2;2,08911683446254e-01
naive;0.2;4,20416586955761e-01
naive;0.2;4,86910679543322e-01
naive;0.2;8,45839691564185e-01
naive;0.2;3,11295049722988e-01
naive;0.2;1,64959072053381e-01
naive;0.2;2,76259463671688e-01
naive;0.2;8,10905374089645e-01
naive;0.2;7,99251714780347e-01
naive;0.2;2,59404221646821e-01
naive;0.2;2,82790418731867e-01
naive;0.2;2,72180140960512e-01
naive;0.2;1,16471128380313e-01
naive;0.2;1,55160974756338e-01
naive;0.2;3,69736853162132e-01
naive;0.2;4,25462340160851e-01
naive;0.2;-1,06163903371986e-01
naive;0.2;6,33252048050629e-01
naive;0.2;5,60269865282438e-01
naive;0.2;4,20582497481397e-01
naive;0.2;4,98630305795799e-01
naive;0.2;1,33081836215506e-01
naive;0.2;2,70564882670959e-01
naive;0.2;4,62648559957498e-01
naive;0.2;1,96096639221718e-01
naive;0.2;2,29968025343736e-01
naive;0.2;5,81345657579982e-01
naive;0.2;4,77089009175538e-01
naive;0.2;2,47062462962945e-01
naive;0.2;4,96411442202343e-01
naive;0.2;4,59527092863457e-01
naive;0.2;6,79495711290095e-01
naive;0.2;4,29908663881363e-01
naive;0.2;3,66526883945061e-01
naive;0.2;3,57508847348681e-01
naive;0.2;8,97133046173019e-01
naive;0.2;5,29694938479512e-01
naive;0.2;4,62835178158393e-01
naive;0.2;3,13266684481745e-01
naive;0.2;1,73605520750583e-01
naive;0.2;5,83391963015084e-01
naive;0.2;5,75664423168011e-01
naive;0.2;1,85412829190374e-01
naive;0.2;1,02997292169190e+00
naive;0.2;8,37901929963206e-01
naive;0.2;3,58645026806704e-01
naive;0.2;2,03384555531944e-01
naive;0.2;5,31953895890038e-01
naive;0.2;4,55212201403643e-01
naive;0.2;6,30979446771186e-01
naive;0.2;2,95571040442997e-01
naive;0.2;4,91521961388580e-01
naive;0.2;4,02645191638581e-01
naive;0.2;7,86960050877185e-01
naive;0.2;6,41862832138861e-01
naive;0.2;1,35876380990449e-01
naive;0.2;6,07837878700726e-01
naive;0.2;2,05046867691078e-01
naive;0.2;3,18826526403265e-01
naive;0.2;1,44764555493490e-01
naive;0.2;4,22170066599036e-01
naive;0.2;3,24228346242893e-01
naive;0.2;5,27415088324531e-01
naive;0.2;1,94087817115253e-01
naive;0.2;5,11184207752693e-01
naive;0.2;2,48537300061681e-01
naive;0.2;1,13643696399348e-01
naive;0.2;1,97172952842343e-01
naive;0.2;2,86877398950352e-01
naive;0.2;3,57968129756649e-01
naive;0.2;7,60978681436827e-01
naive;0.2;-1,57470822421983e-02
naive;0.2;4,81620965078475e-01
naive;0.2;4,36225667971239e-01
naive;0.2;6,43478914772334e-01
naive;0.2;2,21394778133522e-01
naive;0.2;5,88779996459666e-01
naive;0.2;3,05228714105468e-01
naive;0.2;1,97519656763185e-01
naive;0.2;5,90146802014974e-01
naive;0.2;-7,16664769515853e-03
naive;0.2;4,02714420200289e-01
naive;0.2;4,86277742477625e-01
naive;0.2;2,48878206441459e-01
naive;0.2;1,55202596941978e-01
naive;0.2;4,68391661372230e-01
naive;0.2;5,92017155646167e-01
naive;0.2;4,90714202683233e-01
naive;0.2;4,74394506357513e-01
naive;0.2;3,24051172133835e-01
naive;0.2;4,07868903964460e-01
naive;0.2;4,36852259648226e-01
naive;0.2;5,69281485195162e-01
naive;0.2;8,37135420711077e-01
naive;0.2;6,67545863166611e-02
naive;0.2;4,84150457976809e-01
naive;0.2;9,83639894537123e-01
naive;0.2;1,25381553634833e-01
naive;0.2;5,48936529573527e-01
naive;0.2;5,62316016336191e-01
naive;0.2;1,23280517605601e-01
naive;0.2;4,23997837395474e-01
naive;0.2;3,38223695368899e-01
naive;0.2;1,55244013023018e-01
naive;0.2;5,76532443772028e-01
naive;0.2;3,54745975799242e-01
naive;0.2;7,28146084790126e-01
naive;0.2;6,70144524156261e-01
naive;0.2;5,42476695463976e-01
naive;0.2;9,92120882884251e-01
naive;0.2;7,76274276044651e-01
naive;0.2;5,97584697955764e-01
naive;0.2;9,07333978193956e-03
naive;0.2;8,07272425831635e-01
naive;0.2;1,43656082723661e-01
naive;0.2;8,20574906381908e-01
naive;0.2;2,48755781519147e-01
naive;0.2;6,67418765357895e-02
naive;0.2;4,45107098499056e-01
naive;0.2;3,95516867721370e-01
naive;0.2;5,11567092744720e-01
naive;0.2;2,40327674978819e-01
naive;0.2;6,06928824187509e-01
naive;0.2;4,01638132461763e-01
naive;0.2;5,41876499333967e-01
naive;0.2;6,63866056267221e-01
naive;0.2;2,85874672826994e-01
naive;0.2;3,45910698385682e-01
naive;0.2;4,49489601031900e-01
naive;0.2;6,04901711003492e-01
naive;0.2;2,74943776985818e-01
naive;0.2;3,48644898068354e-01
naive;0.2;5,66891514621881e-01
naive;0.2;4,27278176445986e-01
naive;0.2;4,80751364952000e-01
naive;0.2;3,37678765568475e-01
naive;0.2;3,10497582955709e-01
naive;0.2;3,85536341812381e-01
naive;0.2;4,65024091748738e-01
naive;0.2;4,09311622055932e-01
naive;0.2;9,54706180614846e-01
naive;0.2;2,31845284347566e-01
naive;0.2;9,25826524496292e-01
naive;0.2;4,24246447275458e-01
naive;0.2;6,02743864518993e-01
naive;0.2;3,67658603188519e-01
naive;0.2;8,22459037060290e-01
naive;0.2;2,65435817682366e-01
naive;0.2;8,46952828986631e-01
naive;0.2;5,51395657196947e-01
naive;0.2;5,03330600927327e-01
naive;0.2;2,58987360686400e-01
naive;0.2;2,52701697887351e-01
naive;0.2;4,91816363901014e-01
naive;0.2;5,39948514194185e-02
naive;0.2;4,05110968216233e-01
naive;0.2;3,64987310456759e-01
naive;0.2;-6,83421608797203e-02
naive;0.2;3,82482760170928e-01
naive;0.2;3,59094857841140e-01
naive;0.2;5,38573169949246e-01
naive;0.2;4,45067361459097e-01
naive;0.2;3,24576920625761e-01
naive;0.2;4,30983570823131e-01
naive;0.2;4,96391276623456e-01
naive;0.2;6,26380207791684e-01
naive;0.2;2,96370643055571e-01
naive;0.2;-1,47469200638187e-01
naive;0.2;-2,72872765084770e-02
naive;0.2;8,66442356284311e-01
naive;0.2;2,89650477854874e-01
naive;0.2;6,23061824774843e-01
naive;0.2;6,95756360083635e-01
naive;0.2;3,79841320437230e-01
naive;0.2;5,02254122953524e-01
naive;0.2;9,45826675092040e-01
naive;0.2;6,24765996474823e-01
naive;0.2;8,05088541504678e-01
naive;0.2;2,82852035465917e-01
naive;0.2;7,14395862413987e-01
naive;0.2;6,82024815340791e-01
naive;0.2;5,53926391849508e-01
naive;0.2;1,80106367484785e-01
naive;0.2;-5,83283834374477e-02
naive;0.2;7,26738228272240e-02
naive;0.2;4,57220960262041e-01
naive;0.2;7,95710843364785e-02
naive;0.2;2,58251000786777e-01
naive;0.2;6,73364426008425e-01
naive;0.2;3,88846273286982e-01
naive;0.2;5,18947702358449e-02
naive;0.2;5,75843240072518e-01
naive;0.2;1,96376915336057e-01
naive;0.2;6,21189958123342e-01
naive;0.2;2,95929155593013e-01
naive;0.2;8,88106609335411e-01
naive;0.2;6,71784261314624e-01
naive;0.2;6,88473400047833e-01
naive;0.2;3,24706553312378e-02
naive;0.2;4,83685311727331e-01
naive;0.2;3,10912414766315e-01
naive;0.2;5,91894659144848e-01
naive;0.2;6,25759101440323e-01
naive;0.2;6,65150414280949e-01
naive;0.2;9,75354209491649e-01
naive;0.2;3,75075505058513e-01
naive;0.2;8,44983433948310e-01
naive;0.2;1,77774154022053e-01
naive;0.2;3,83226359474012e-01
naive;0.2;1,95174344034078e-01
naive;0.2;2,27435458015109e-01
naive;0.2;4,50582999774143e-01
naive;0.2;9,10025328829075e-01
naive;0.2;7,13144982850105e-02
naive;0.2;3,36548362241706e-01
naive;0.2;8,84603769068786e-01
naive;0.2;8,63683248281567e-01
naive;0.2;4,71125010698821e-01
naive;0.2;1,44801168274048e-01
naive;0.2;2,73636805796004e-01
naive;0.2;4,08632983849252e-01
naive;0.2;6,69203015449677e-01
naive;0.2;7,16987007905961e-01
naive;0.2;8,95544691530000e-01
naive;0.2;3,75438987091053e-01
naive;0.2;4,61980261131296e-01
naive;0.2;4,15580948657994e-01
naive;0.2;3,23813300273547e-01
naive;0.2;4,27393712343314e-01
naive;0.2;2,86471560042280e-01
naive;0.2;1,03720425689401e+00
naive;0.2;3,62909675367647e-01
naive;0.2;2,22928641322026e-01
naive;0.2;4,54917966014183e-01
naive;0.2;-1,25697800027647e-01
naive;0.2;5,24089907100641e-01
naive;0.2;5,42181862897679e-01
naive;0.2;-1,02029336958983e-01
naive;0.2;4,54122783950393e-01
naive;0.2;5,95007541550631e-01
naive;0.2;6,12969226595445e-01
naive;0.2;2,15953143117022e-01
naive;0.2;8,03023540613752e-01
naive;0.2;4,84539752626191e-01
naive;0.2;2,94498960878506e-01
naive;0.2;7,14100395231520e-01
naive;0.2;3,34944081872197e-01
naive;0.2;2,61663386933649e-01
naive;0.2;7,50789111844816e-01
naive;0.2;7,97437029017838e-01
naive;0.2;7,07414641502327e-01
naive;0.2;8,45107502299204e-01
naive;0.2;3,23861757025482e-01
naive;0.2;3,50612658526702e-01
naive;0.2;4,09169948707682e-01
naive;0.2;6,67037867205661e-01
naive;0.2;7,36694293019886e-01
naive;0.2;5,50198923775612e-01
naive;0.2;2,43449424952007e-01
naive;0.2;1,06110830441955e+00
naive;0.2;5,25885217731362e-01
naive;0.2;6,44185401524422e-01
naive;0.2;1,61269168654978e-01
naive;0.2;3,99637253577800e-01
naive;0.2;4,77727495979015e-01
naive;0.2;7,24981150597827e-01
naive;0.2;5,57747681508395e-01
naive;0.2;2,86284714454145e-01
naive;0.2;3,45093873770879e-01
naive;0.2;7,82053195571186e-01
naive;0.2;4,89068075305890e-01
naive;0.2;4,05527764323959e-01
naive;0.2;7,01863776048284e-01
naive;0.2;3,99977369872051e-01
naive;0.2;6,84238413688651e-01
naive;0.2;8,38304593855702e-01
naive;0.2;4,88436415136867e-01
naive;0.2;3,59661217180142e-01
naive;0.2;5,16202121167904e-01
naive;0.2;3,08156665625785e-01
naive;0.2;1,88935288432485e-01
naive;0.2;6,95189210625842e-01
naive;0.2;5,58505999279421e-01
naive;0.2;5,21152122831394e-01
naive;0.2;3,76658122255793e-01
naive;0.2;7,29967771322943e-01
naive;0.2;4,86307041135868e-01
naive;0.2;3,03557870921712e-01
naive;0.2;3,61197997705965e-01
naive;0.2;7,69898067269131e-01
naive;0.2;5,70222111984141e-01
naive;0.2;6,99320383237733e-01
naive;0.2;8,42349467474178e-01
naive;0.2;6,15470609261596e-01
naive;0.2;1,53103583559998e-01
naive;0.2;3,84623849104822e-01
naive;0.2;5,54903755295234e-01
naive;0.2;2,10832979866237e-01
naive;0.2;7,84576439641607e-01
naive;0.2;8,21075022052991e-01
naive;0.2;5,14640242969394e-01
naive;0.2;1,21266744260001e-01
naive;0.2;7,42714220141170e-01
naive;0.2;5,89532259824064e-01
naive;0.2;7,08468108635609e-01
naive;0.2;5,11945895758337e-02
naive;0.2;3,58578886879864e-01
naive;0.2;5,35587784595763e-01
naive;0.2;3,37042786428106e-01
naive;0.2;7,29644063163193e-01
naive;0.2;5,26600929522656e-01
naive;0.2;6,50312271953943e-02
naive;0.2;9,65930137006830e-01
naive;0.2;7,38972077440042e-01
naive;0.2;6,66524723573375e-01
naive;0.2;4,76517596792752e-01
naive;0.2;3,18614121974204e-01
naive;0.2;3,17883707064265e-01
naive;0.2;4,05468416624946e-01
naive;0.2;9,65813739236531e-01
naive;0.2;2,86783677305941e-01
naive;0.2;3,31481095306479e-01
naive;0.2;8,01352754159583e-01
naive;0.2;1,65795738843107e-01
naive;0.2;7,20272668645032e-01
naive;0.2;8,40651388236909e-01
naive;0.2;1,23314323951342e-01
naive;0.2;3,64575161182445e-01
naive;0.2;8,64201743201839e-02
naive;0.2;7,61350425766516e-01
naive;0.2;6,81760140434060e-01
naive;0.2;6,76796164638098e-01
naive;0.2;9,36306097257089e-01
naive;0.2;6,88907710150733e-01
naive;0.2;4,81607392125954e-01
naive;0.2;7,85069311055924e-01
naive;0.2;3,51007051174688e-01
naive;0.2;4,15075468998198e-01
naive;0.2;4,61579653070640e-01
naive;0.2;4,78913902722462e-01
naive;0.2;2,17449788008270e-01
naive;0.2;4,48164698063248e-01
naive;0.2;2,66357807024627e-02
naive;0.2;3,06539868412277e-01
naive;0.2;4,66831466679542e-01
naive;0.2;6,78705693971426e-01
naive;0.2;8,36215051720289e-01
naive;0.2;4,54481726478850e-01
naive;0.2;3,15356625486784e-01
naive;0.2;3,96199122319940e-01
naive;0.2;3,86192258739530e-01
naive;0.2;6,16500460924539e-01
naive;0.2;1,76611987247719e-01
naive;0.2;1,42435692856922e-01
naive;0.2;2,89263479673758e-01
naive;0.2;5,35356474974158e-01
naive;0.2;5,15359350138759e-01
naive;0.2;7,55122447112993e-01
naive;0.2;3,68135817196554e-01
naive;0.2;5,52955958525585e-01
naive;0.2;5,15687311863030e-01
naive;0.2;6,91947871717810e-01
naive;0.2;4,89738585607626e-01
naive;0.2;5,98955961980681e-02
naive;0.2;6,93058044173359e-01
naive;0.2;7,11519931812115e-01
naive;0.2;1,59447519711053e-01
naive;0.2;7,43826777971457e-01
naive;0.2;9,08422447954540e-01
naive;0.2;-8,64974612034776e-02
naive;0.2;3,46425001114783e-01
naive;0.2;6,95022058428157e-01
naive;0.2;8,51899374849321e-01
naive;0.2;7,80111159450366e-01
naive;0.2;5,39554993357068e-01
naive;0.2;5,62458225238561e-01
naive;0.2;4,48451480316066e-01
naive;0.2;2,87306238509484e-01
naive;0.2;4,03550985954463e-01
naive;0.2;8,34420341266799e-01
naive;0.2;3,32022864978735e-01
naive;0.2;5,26765191830687e-01
naive;0.2;1,01528515691438e+00
naive;0.2;6,60799010290404e-01
naive;0.2;5,28791666647444e-01
naive;0.2;2,79198378812147e-01
naive;0.2;7,60605061558625e-01
naive;0.2;7,02533320811007e-01
naive;0.2;4,92692794940027e-01
naive;0.2;4,26855211214631e-02
naive;0.2;6,34250052990997e-01
naive;0.2;3,90355298267250e-01
naive;0.2;1,08618649962864e+00
naive;0.2;3,61198520144063e-01
naive;0.2;5,07920166756861e-01
naive;0.2;1,94741353610670e-01
naive;0.2;5,41766130523316e-01
naive;0.2;2,91660476228915e-01
naive;0.2;6,51909375640033e-01
naive;0.2;1,03910374283468e-01
naive;0.2;8,16425190531921e-01
naive;0.2;5,60564190333107e-01
naive;0.2;3,16588082344865e-01
naive;0.2;6,41979065204983e-01
naive;0.2;8,77921248979926e-01
naive;0.2;9,21511856723365e-02
naive;0.2;5,30025991489958e-01
naive;0.2;6,36766441181053e-01
naive;0.2;4,21316854294467e-01
naive;0.2;8,24167641452033e-01
naive;0.2;3,33233942672458e-01
naive;0.2;4,86442384654662e-01
naive;0.2;7,05667976582058e-01
naive;0.2;4,18475399120212e-01
naive;0.2;4,32626658550756e-01
naive;0.2;3,38487020025627e-01
naive;0.2;5,31748880039363e-01
naive;0.2;4,33888098084396e-01
